"DATE;HORA;precio;demanda_casa;demanda_bateria;energia_bateria;precio_kwh_tipo"
"2025-03-20;9;0,014;0,17789185047149658;-0,17789185041918631;0,26172336202886;0"
"2025-03-20;10;0,005;0,16240279376506805;-0,16240279339399483;0,09932056863486517;0"
"2025-03-20;11;0,00352;0,2445184886455536;-0,09932056335991359;5,274951608430099e-09;0"
"2025-03-20;12;0,00342;0,2674820125102997;-5,088059075073062e-09;1,868925553692758e-10;0"
"2025-03-20;13;0,00043;0,3532084822654724;0,9749999972170558;0,9749999974039483;0"
"2025-03-20;14;0,00065;0,3174859285354614;2,4039378758402542e-09;0,9749999998078861;0"
"2025-03-20;15;0,00352;0,31705570220947266;-2,1325498453132387e-11;0,9749999997865606;0"
"2025-03-20;16;0,00609;0,30312681198120117;1,547659337750221e-10;0,9749999999413266;0"
"2025-03-20;17;0,015470000000000001;0,21694639325141907;3,062035083951316e-11;0,974999999971947;0"
"2025-03-20;18;0,035;0,2584441900253296;-0,041260136783265226;0,9337398631886817;0"
"2025-03-20;19;0,06296;0,19248491525650024;-0,19248491523709166;0,74125494795159;0"
"2025-03-20;20;0,1016;0,16627246141433716;-0,16627246140641128;0,5749824865451787;0"
"2025-03-20;21;0,09373999999999999;0,1811210960149765;-0,18112109600593723;0,39386139053924146;0"
"2025-03-20;22;0,06399;0,0816645696759224;-0,08166456965722628;0,31219682088201517;0"
"2025-03-20;23;0,05021;0,16283929347991943;-0,16283929344396766;0,14935752743804745;0"
"2025-03-20;24;0,04134;0,14935752749443054;-0,14935752740803215;3,001527692426473e-11;0"
"2025-03-21;1;0,016739999999999998;0,10386226326227188;4,311120461038389e-11;7,312649752306516e-11;0"
"2025-03-21;2;0,0092;0,16593782603740692;8,396817912174121e-11;1,5709467578335908e-10;0"
"2025-03-21;3;0,0057;0,18707865476608276;2,0649041795016787e-10;3,635850950399434e-10;0"
"2025-03-21;4;0,004200000000000001;0,08239870518445969;4,559182662629013e-10;8,195033799217076e-10;0"
"2025-03-21;5;0,00352;0,09676998108625412;0,4589647863951451;0,45896478721464856;0"
"2025-03-21;6;0,004200000000000001;0,05474170297384262;-0,05474170217483824;0,40422308503981025;0"
"2025-03-21;7;0,00885;0,08401943743228912;-0,0840194373298372;0,32020364770997306;0"
"2025-03-21;8;0,017;0,13529162108898163;-0,13529162104855655;0,18491202666141657;0"
"2025-03-21;9;0,0106;0,09138017892837524;-0,09138017885141442;0,09353184781000215;0"
"2025-03-21;10;0,00352;0,10814434289932251;-0,04592182855366026;0,04761001925634188;0"
"2025-03-21;11;0,00352;0,07551595568656921;-0,04761001904723343;2,0910849065600128e-10;0"
"2025-03-21;12;0,00074;0,026746854186058044;5,602111051903369e-09;5,811219575752875e-09;0"
"2025-03-21;13;0,00065;0,12128307670354843;-4,561592392560543e-09;1,2496271729180113e-09;0"
"2025-03-21;14;0,00017999999999999998;0,13964752852916718;0,4817445465912904;0,4817445478409175;0"
"2025-03-21;15;0,00017999999999999998;0,08784027397632599;0,49325545093408585;0,9749999987750033;0"
"2025-03-21;16;0,00065;0,05919104069471359;1,3451199386627538e-11;0,9749999987884544;0"
"2025-03-21;17;0,0011;0,0471927672624588;9,835268807254258e-10;0,9749999997719815;0"
"2025-03-21;18;0,00352;0,06785700470209122;1,3615834258802841e-10;0,9749999999081398;0"
"2025-03-21;19;0,0095;0,1375548541545868;-8,337785735251045e-12;0,974999999899802;0"
"2025-03-21;20;0,035;0,1323428750038147;-0,1323428749766781;0,842657124923124;0"
"2025-03-21;21;0,04;0,14832068979740143;-0,1483206897757077;0,6943364351474163;0"
"2025-03-21;22;0,03501;0,2703533172607422;-0,27035331723351796;0,4239831179138983;0"
"2025-03-21;23;0,02942;0,20839162170886993;-0,2083916216710092;0,2155914962428891;0"
"2025-03-21;24;0,015;0,3292989134788513;-0,21559149619483212;4,8056969246564855e-11;0"
"2025-03-22;1;0,00352;0,17831657826900482;0,1383053040345918;0,13830530408264874;0"
"2025-03-22;2;0,00352;0,25461193919181824;-0,13830530386315856;2,1949018572414992e-10;0"
"2025-03-22;3;0,001;0,2168903350830078;8,740838726230618e-10;1,0935740592562735e-09;0"
"2025-03-22;4;0,0005;0,22369766235351562;0,25827624617782097;0,25827624727139503;0"
"2025-03-22;5;0,0005;0,2004917711019516;0,04918759587416071;0,30746384314555575;0"
"2025-03-22;6;0,001;0,13304316997528076;-0,13304316890197201;0,17442067424358373;0"
"2025-03-22;7;0,00065;0,10534247756004333;-0,10534247408119489;0,06907820016238886;0"
"2025-03-22;8;0,0005;0,11190833151340485;-0,06907819865752365;1,5048652124439628e-09;0"
"2025-03-22;9;0,0001;0,12476551532745361;3,990293150637791e-09;5,495158360641349e-09;0"
"2025-03-22;10;0,0;0,19304649531841278;0,2640536771356601;0,2640536826308184;0"
"2025-03-22;11;0,0;0,1772739440202713;0,07857027931724615;0,34262396194806466;0"
"2025-03-22;12;0,0;0,18964913487434387;0,009759377311569279;0,35238333925963394;0"
"2025-03-22;13;0,0;0,1971689909696579;-0,0321971084961;0,3201862307635339;0"
"2025-03-22;14;0,0;0,24115145206451416;-0,103881374097614;0,21630485666591992;0"
"2025-03-22;15;0,0;0,3158772587776184;-0,2163047972333672;5,943255273261918e-08;0"
"2025-03-22;16;-1e-05;0,13900604844093323;0,9749998793954928;0,9749999388280455;0"
"2025-03-22;17;0,0;0,06552895903587341;6,032565993609188e-08;0,9749999991537055;0"
"2025-03-22;18;0,00065;0,12019871175289154;7,904540134049515e-10;0,9749999999441595;0"
"2025-03-22;19;0,0105;0,15191616117954254;3,742538033395834e-11;0,9749999999815849;0"
"2025-03-22;20;0,04;0,21770280599594116;-1,2149879181287907e-10;0,9749999998600861;0"
"2025-03-22;21;0,07601000000000001;0,3334144353866577;-0,3334144353698005;0,6415855644902858;0"
"2025-03-22;22;0,05205;0,40225842595100403;-0,4022584258834933;0,23932713860679247;0"
"2025-03-22;23;0,0439;0,6190874576568604;-0,23932713854490098;6,189150115043219e-11;0"
"2025-03-22;24;0,03501;0,4237093925476074;0,16549505432354042;0,16549505438543194;0"
"2025-03-23;1;0,03501;0,33864355087280273;-0,16549505400984893;3,755830084323051e-10;0"
"2025-03-23;2;0,033549999999999996;0,30970650911331177;-3,351174763326341e-10;4,046553235639148e-11;0"
"2025-03-23;3;0,019969999999999998;0,3229687213897705;1,5125920473276493e-11;5,559145307905629e-11;0"
"2025-03-23;4;0,0101;0,1698245108127594;2,886834355359527e-10;3,4427489759263533e-10;0"
"2025-03-23;5;0,0085;0,14322704076766968;0,44476924585347255;0,44476924619774744;0"
"2025-03-23;6;0,00874;0,11493447422981262;-0,11493447198469339;0,329834774213054;0"
"2025-03-23;7;0,0101;0,11484082043170929;-0,1148408200918268;0,2149939541212272;0"
"2025-03-23;8;0,015;0,21499395370483398;-0,2149939536208096;5,00417624055752e-10;0"
"2025-03-23;9;0,0074;0,2847636938095093;-3,57828009883009e-10;1,425896140503578e-10;0"
"2025-03-23;10;0,00352;0,3732823133468628;4,9407843691354864e-11;1,919974583925174e-10;0"
"2025-03-23;11;0,00065;0,4069848656654358;4,626770637500761e-09;4,818768097681152e-09;0"
"2025-03-23;12;0,00054;0,3989684581756592;-3,5654763390037625e-09;1,253291761459865e-09;0"
"2025-03-23;13;0,0001;0,4727783203125;0,47008795575107104;0,47008795700436284;0"
"2025-03-23;14;0,0005;0,4700879454612732;-0,47008794408362037;1,2920742471135577e-08;0"
"2025-03-23;15;5,9999999999999995e-05;0,4221959114074707;-3,882314312522597e-09;9,038428179675496e-09;0"
"2025-03-23;16;0,0;0,2785962224006653;0,9749999612446535;0,9749999702830815;0"
"2025-03-23;17;2e-05;0,17878080904483795;2,9559516019987303e-08;0,9749999998425974;0"
"2025-03-23;18;0,00352;0,23683348298072815;1,401940118278665e-10;0,9749999999827915;0"
"2025-03-23;19;0,03501;0,28456395864486694;1,0005297316761295e-11;0,9749999999927969;0"
"2025-03-23;20;0,108;0,41300642490386963;-0,15934438123992847;0,8156556187528685;0"
"2025-03-23;21;0,12592;0,40327927470207214;-0,40327927467161095;0,41237634408125745;0"
"2025-03-23;22;0,111;0,412376344203949;-0,41237634402128687;5,997054033799356e-11;0"
"2025-03-23;23;0,09884;0,3946893811225891;-4,485092262343827e-11;1,5119619063757145e-11;0"
"2025-03-23;24;0,06311;0,27299928665161133;8,497131359231549e-12;2,3616752473983623e-11;0"
"2025-03-24;1;0,04003;0,30923160910606384;2,2009918151025122e-11;4,562667580819156e-11;0"
"2025-03-24;2;0,028;0,3674580454826355;9,170249187931428e-11;1,3732916803965516e-10;0"
"2025-03-24;3;0,024;0,38159459829330444;1,3138314082203146e-10;2,687123079789493e-10;0"
"2025-03-24;4;0,02196;0,18015240132808685;5,747442128898396e-09;6,01615444455126e-09;0"
"2025-03-24;5;0,02187;0,1500651240348816;0,44172878714124836;0,4417287931574028;0"
"2025-03-24;6;0,025;0,10947906970977783;-0,10947906953532173;0,3322497236220811;0"
"2025-03-24;7;0,04038;0,09765638411045074;-0,09765638408107348;0,23459333954100767;0"
"2025-03-24;8;0,061509999999999995;0,13793307542800903;-0,13793307541447464;0,09666026412653303;0"
"2025-03-24;9;0,03793;0,09666026383638382;-0,09666026380259021;3,239428156045276e-10;0"
"2025-03-24;10;0,02019;0,09904840588569641;-2,904981238970821e-10;3,344469785720274e-11;0"
"2025-03-24;11;0,00352;0,14232218265533447;1,5926106475982867e-10;1,9270577330071676e-10;0"
"2025-03-24;12;0,00065;0,15814703702926636;0,4889139449678753;0,4889139451605811;0"
"2025-03-24;13;0,00065;0,16777090728282928;0,4860860544282878;0,9749999995888688;0"
"2025-03-24;14;0,002;0,1934593766927719;4,4926518935888e-11;0,9749999996337955;0"
"2025-03-24;15;0,00352;0,16422723233699799;-0,09497298657300388;0,8800270130607917;0"
"2025-03-24;16;0,00352;0,08638705313205719;0,09497298679702677;0,9749999998578185;0"
"2025-03-24;17;0,0074;0,09475286304950714;1,0880112975583667e-10;0,9749999999666196;0"
"2025-03-24;18;0,02379;0,1715896725654602;1,843085387381503e-11;0,9749999999850505;0"
"2025-03-24;19;0,05999;0,16754887998104095;-2,2310133915909964e-11;0,9749999999627402;0"
"2025-03-24;20;0,17909999999999998;0,17132410407066345;-0,17132410406575854;0,8036758958969817;0"
"2025-03-24;21;0,15830000000000002;0,19649472832679749;-0,19649472832057122;0,6071811675764105;0"
"2025-03-24;22;0,12096;0,2706853747367859;-0,27068537472521886;0,3364957928511917;0"
"2025-03-24;23;0,10792;0,16678568720817566;-0,1667856871919431;0,16971010565924857;0"
"2025-03-24;24;0,07473;0,22362476587295532;-0,169710105643402;1,5846610426567526e-11;0"
"2025-03-25;1;0,04051;0,09751532226800919;1,1185416974957727e-11;2,7032026627792263e-11;0"
"2025-03-25;2;0,02026;0,1229807585477829;5,015904748867436e-11;7,719107210071421e-11;0"
"2025-03-25;3;0,013130000000000001;0,14245246350765228;5,060540642504365e-10;5,832451390983255e-10;0"
"2025-03-25;4;0,012199999999999999;0,03935113549232483;0,17002536936163182;0,17002536994487696;0"
"2025-03-25;5;0,01273;0,051294825971126556;-0,051294824970105686;0,1187305449747713;0"
"2025-03-25;6;0,01787;0,03484461456537247;-0,03484461446993213;0,08388593050483917;0"
"2025-03-25;7;0,032380000000000006;0,01991415023803711;-0,019914150211277813;0,06397178029356136;0"
"2025-03-25;8;0,09099;0,030345670878887177;-0,030345670872287272;0,03362610942127411;0"
"2025-03-25;9;0,03793;0,03362610936164856;-0,03362610934077607;8,049812758528696e-11;0"
"2025-03-25;10;0,00496;0,06615285575389862;6,252211602902886e-11;1,4302022080018078e-10;0"
"2025-03-25;11;0,00106;0,09808247536420822;3,7985608244394413e-10;5,228763270797533e-10;0"
"2025-03-25;12;0,0;0,15605022013187408;0,9749999306030704;0,9749999311259467;0"
"2025-03-25;13;1e-05;0,19920945167541504;6,274839291510822e-08;0,9749999938743397;0"
"2025-03-25;14;0,0001;0,1301528364419937;4,41006236237066e-09;0,9749999982844021;0"
"2025-03-25;15;0,00041999999999999996;0,14683088660240173;8,258141580890472e-10;0,9749999991102163;0"
"2025-03-25;16;0,00103;0,23599985241889954;6,762897468469825e-10;0,974999999786506;0"
"2025-03-25;17;0,0036;0,28040140867233276;1,4955660896974052e-10;0,9749999999360626;0"
"2025-03-25;18;0,012199999999999999;0,21635189652442932;5,379692227106418e-11;0,9749999999898595;0"
"2025-03-25;19;0,065;0,1780051589012146;-0,02222233117436325;0,9527776688154963;0"
"2025-03-25;20;0,16086;0,19394278526306152;-0,19394278525766917;0,7588348835578271;0"
"2025-03-25;21;0,15884;0,22809475660324097;-0,22809475659772066;0,5307401269601063;0"
"2025-03-25;22;0,12840000000000001;0,23121532797813416;-0,23121532796976524;0,2995247989903411;0"
"2025-03-25;23;0,10425;0,11443239450454712;-0,11443239449078771;0,1850924044995534;0"
"2025-03-25;24;0,099;0,18509240448474884;-0,18509240446882635;3,072696858628835e-11;0"
"2025-03-26;1;0,04739;0,0672089233994484;8,420976308720555e-13;3,1569104975143017e-11;0"
"2025-03-26;2;0,03;0,11865299940109253;7,37471698978263e-12;3,8943824386148e-11;0"
"2025-03-26;3;0,01585;0,2297189086675644;1,037057907226527e-08;1,0409522898732735e-08;0"
"2025-03-26;4;0,0158;0,05076439678668976;0,276768383162523;0,2767683935720459;0"
"2025-03-26;5;0,020079999999999997;0,05443696677684784;-0,05443696664980511;0,2223314269222408;0"
"2025-03-26;6;0,0286;0,043743208050727844;-0,043743208008276725;0,1785882189139641;0"
"2025-03-26;7;0,06;0,04895798861980438;-0,04895798860772959;0,12963023030623447;0"
"2025-03-26;8;0,09579;0,07456349581480026;-0,07456349580829558;0,05506673449793891;0"
"2025-03-26;9;0,0217;0,05506673455238342;-0,05506673446126304;3,667591170368565e-11;0"
"2025-03-26;10;0,0002;0,08968468755483627;2,54556721030007e-09;2,582243117888845e-09;0"
"2025-03-26;11;-1e-05;0,278991162776947;-1,3322395596151948e-09;1,2500035594218113e-09;0"
"2025-03-26;12;-0,00045;0,4422951936721802;9,85660598909096e-09;1,1106609566309643e-08;0"
"2025-03-26;13;-0,0005;0,34760910272598267;0,9749999779042577;0,9749999890108673;0"
"2025-03-26;14;-0,00045;0,233866885304451;-0,14252128716416868;0,8324787018466987;0"
"2025-03-26;15;-0,00045;0,2485779970884323;-0,06752533789520655;0,7649533639514922;0"
"2025-03-26;16;-0,00045;0,12668313086032867;0,21004663470393192;0,9749999986554241;0"
"2025-03-26;17;-1e-05;0,06580871343612671;-4,3816923107247864e-08;0,974999954838501;0"
"2025-03-26;18;0,0;0,0827367752790451;4,5141248305501815e-08;0,9749999999797493;0"
"2025-03-26;19;0,027;0,11540603637695312;-7,629563952266885e-13;0,9749999999789863;0"
"2025-03-26;20;0,12522;0,14353451132774353;-0,1435345113204963;0,83146548865849;0"
"2025-03-26;21;0,12666;0,11405244469642639;-0,1140524446893235;0,7174130439691666;0"
"2025-03-26;22;0,10493999999999999;0,04010333865880966;-0,040103338648579095;0,6773097053205874;0"
"2025-03-26;23;0,09733;0,1557222455739975;-0,15572224556193454;0,5215874597586528;0"
"2025-03-26;24;0,05468;0,14501884579658508;-0,14501884547217236;0,3765686142864806;0"
"2025-03-27;1;0,09351999999999999;0,0732899010181427;-0,07328990100491783;0,30327871328156275;0"
"2025-03-27;2;0,06309000000000001;0,08329996466636658;-0,08329996461238103;0,21997874866918168;0"
"2025-03-27;3;0,06;0,17472073435783386;-0,1747207342800456;0,04525801438913609;0"
"2025-03-27;4;0,05298;0,08152996748685837;0,09957575454153729;0,1448337689306734;0"
"2025-03-27;5;0,05298;0,06866592913866043;0,02416750472605554;0,16900127365672896;0"
"2025-03-27;6;0,06309000000000001;0,03728925436735153;-0,037289254313831934;0,13171201934289703;0"
"2025-03-27;7;0,08592;0,03123895823955536;-0,03123895822328983;0,10047306111960719;0"
"2025-03-27;8;0,12503;0,04266747832298279;-0,04266747831573744;0,057805582803869784;0"
"2025-03-27;9;0,059;0,057805582880973816;-0,0578055827921835;1,168633600877806e-11;0"
"2025-03-27;10;0,00352;0,1320553570985794;1,454537873120559e-10;1,5714010681896113e-10;0"
"2025-03-27;11;0,0;0,24552688002586365;5,429929367434235e-08;5,4456433783134976e-08;0"
"2025-03-27;12;-1e-05;0,2856576442718506;0,32188831304471005;0,32188836750114386;0"
"2025-03-27;13;-1e-05;0,2584916055202484;0,11859192083785461;0,44048028833899855;0"
"2025-03-27;14;-1e-05;0,27703866362571716;0,06480060655870644;0,5052808948977049;0"
"2025-03-27;15;-1e-05;0,1896127462387085;0,14522378698728225;0,6505046818849872;0"
"2025-03-27;16;-1e-05;0,18134137988090515;0,32449526385633454;0,9749999457413218;0"
"2025-03-27;17;0,0;0,23121333122253418;5,341224752644408e-08;0,9749999991535692;0"
"2025-03-27;18;0,00065;0,14438903331756592;8,312260808399894e-10;0,9749999999847951;0"
"2025-03-27;19;0,047810000000000005;0,10123056173324585;-0,10123056168358953;0,8737694383012057;0"
"2025-03-27;20;0,15;0,07646767795085907;-0,07646767794637127;0,7973017603548345;0"
"2025-03-27;21;0,13557;0,08641666918992996;-0,08641666918472551;0,710885091170109;0"
"2025-03-27;22;0,11775;0,11129637807607651;-0,11129637806963581;0,5995887131004732;0"
"2025-03-27;23;0,1061;0,16327884793281555;-0,16327884792522204;0,43630986517525117;0"
"2025-03-27;24;0,0932;0,12039609253406525;-0,12039609252464868;0,31591377265060244;0"
"2025-03-28;1;0,0514;0,13428878784179688;-0,13428878780430265;0,18162498484629988;0"
"2025-03-28;2;0,037;0,20101286470890045;-0,1816249848097272;3,6572732361837883e-11;0"
"2025-03-28;3;0,02161;0,19301804900169373;6,349413980588841e-10;6,715141067614352e-10;0"
"2025-03-28;4;0,0208;0,11604978144168854;0,12911567084661993;0,12911567151813402;0"
"2025-03-28;5;0,0208;0,062298282980918884;0,033576980296495224;0,16269265181462925;0"
"2025-03-28;6;0,0295;0,051147304475307465;-0,051147304412882316;0,11154534740174694;0"
"2025-03-28;7;0,0514;0,051744431257247925;-0,05174443123967511;0,05980091616207186;0"
"2025-03-28;8;0,0869;0,05980091542005539;-0,0598009154121144;7,499574883944582e-10;0"
"2025-03-28;9;0,020079999999999997;0,0658731609582901;-7,216636478557704e-10;2,8293835565576683e-11;0"
"2025-03-28;10;2e-05;0,06441196799278259;1,2541776385427176e-09;1,282471486903523e-09;0"
"2025-03-28;11;-0,0004;0,08953297883272171;-3,562218124660056e-10;9,262496811403008e-10;0"
"2025-03-28;12;-0,001;0,12959252297878265;2,4440201276725902e-08;2,5366450952162483e-08;0"
"2025-03-28;13;-0,00102;0,038666583597660065;1,7804146689196279e-09;2,7146865654104493e-08;0"
"2025-03-28;14;-0,0010400000000000001;0,09644483774900436;-2,3370479030237158e-08;3,7763866214788474e-09;0"
"2025-03-28;15;-0,0012;0,19731448590755463;9,487129582050537e-09;1,3263516207812491e-08;0"
"2025-03-28;16;-0,00124;0,11339845508337021;0,4767509496635226;0,4767509629270389;0"
"2025-03-28;17;-0,00124;0,06123373657464981;0,4982490361824997;0,9749999991095385;0"
"2025-03-28;18;-0,00062;0,1060788705945015;7,578995784054516e-10;0,9749999998674381;0"
"2025-03-28;19;0,00352;0,1961061954498291;1,0106536588468538e-10;0,9749999999685034;0"
"2025-03-28;20;0,062;0,18768946826457977;-0,18768946825151545;0,787310531716988;0"
"2025-03-28;21;0,08536;0,18460871279239655;-0,18460871278419194;0,6027018189327961;0"
"2025-03-28;22;0,06353;0,31878575682640076;-0,3187857568137773;0,2839160621190188;0"
"2025-03-28;23;0,05;0,23117434978485107;-0,23117434976620552;0,052741712352813275;0"
"2025-03-28;24;0,0208;0,31581583619117737;-0,05274171227969346;7,311983377670642e-11;0"
"2025-03-29;1;0,01329;0,18617188930511475;1,3348653354903377e-10;2,0660637485410838e-10;0"
"2025-03-29;2;0,01063;0,2974638044834137;-5,517831105670084e-11;1,5142806426358207e-10;0"
"2025-03-29;3;0,007;0,2514260411262512;1,23347889586784e-10;2,7477595556382546e-10;0"
"2025-03-29;4;0,005;0,27476540207862854;1,2610533160078726e-08;1,2885309117906111e-08;0"
"2025-03-29;5;0,00496;0,1647483855485916;0,11245251420221197;0,1124525270875211;0"
"2025-03-29;6;0,00496;0,10303065180778503;-0,011580290931104499;0,1008722361564166;0"
"2025-03-29;7;0,005;0,10087224841117859;-0,10087223577013055;3,862860565420321e-10;0"
"2025-03-29;8;0,00352;0,12464892864227295;-2,2782499731540485e-10;1,5846105828571453e-10;0"
"2025-03-29;9;0,0;0,17959922552108765;3,829150740694128e-10;5,413761356786759e-10;0"
"2025-03-29;10;-0,00101;0,18541182577610016;1,77699785246459e-11;5,591461214756582e-10;0"
"2025-03-29;11;-0,002;0,2243984490633011;0,3055785314492076;0,3055785320083537;0"
"2025-03-29;12;-0,002;0,22623366117477417;0,09828033242562065;0,40385886443397434;0"
"2025-03-29;13;-0,002;0,38278812170028687;-0,0893062445847204;0,314552619849254;0"
"2025-03-29;14;-0,002;0,5313636660575867;-0,3145526170676292;2,7816247767473603e-09;0"
"2025-03-29;15;-0,0022;0,4648450016975403;0,3575800709345121;0,35758007371613687;0"
"2025-03-29;16;-0,0022;0,2713721692562103;0,22595713275611215;0,583537206472249;0"
"2025-03-29;17;-0,0022;0,20283594727516174;0,3914627907932182;0,9749999972654673;0"
"2025-03-29;18;-0,002;0,20506387948989868;2,4596655162273007e-09;0,9749999997251327;0"
"2025-03-29;19;0,0;0,21299713850021362;2,2525820511800556e-10;0,974999999950391;0"
"2025-03-29;20;0,011130000000000001;0,2251472771167755;-0,10191354783806247;0,8730864521123286;0"
"2025-03-29;21;0,02016;0,2892860770225525;-0,28928607696178077;0,5838003751505478;0"
"2025-03-29;22;0,01858;0,3927655518054962;-0,39276555173162425;0,19103482341892356;0"
"2025-03-29;23;0,011130000000000001;0,6127983927726746;-0,1910348233117756;1,0714796148690651e-10;0"
"2025-03-29;24;0,006;0,3020802140235901;1,2198842599448722e-10;2,2913638664456678e-10;0"
"2025-03-30;1;0,0036;0,3887218236923218;1,1236064002247329e-09;1,352742786886838e-09;0"
"2025-03-30;2;0,0032;0,4545884132385254;-1,1368932133524084e-09;2,158495740805853e-10;0"
"2025-03-30;3;0,00065;0,40998727083206177;7,74653562401544e-10;9,90503137327417e-10;0"
"2025-03-30;4;0,0001;0,3111809492111206;5,348653616237407e-08;5,447703930427276e-08;0"
"2025-03-30;5;8,999999999999999e-05;0,18415917456150055;0,4115458194738268;0,41154587395086606;0"
"2025-03-30;6;0,00017;0,21081580221652985;-0,21081579567316908;0,200730078277697;0"
"2025-03-30;7;0,00013000000000000002;0,2007300853729248;-0,2007300724141575;5,863539541295408e-09;0"
"2025-03-30;8;0,0;0,2061654031276703;-5,498365170452028e-09;3,6517437293874355e-10;0"
"2025-03-30;9;-0,0015300000000000001;0,20822769403457642;3,3423889346921725e-10;6,994132696935003e-10;0"
"2025-03-30;10;-0,00231;0,23110856115818024;-3,287437333458518e-10;3,706695387403704e-10;0"
"2025-03-30;11;-0,0038;0,3191092014312744;2,3378920262546493e-09;2,70856156666808e-09;0"
"2025-03-30;12;-0,004;0,3481762707233429;0,21710359836715246;0,21710360107571403;0"
"2025-03-30;13;-0,004;0,4653276801109314;-0,21710360052255506;5,531589655308134e-10;0"
"2025-03-30;14;-0,005;0,41809892654418945;2,1467576494358453e-09;2,6999166352451767e-09;0"
"2025-03-30;15;-0,00521;0,2612628936767578;0,9749999968420614;0,974999999541978;0"
"2025-03-30;16;-0,004;0,3343927562236786;-9,053048559792571e-11;0,9749999994514477;0"
"2025-03-30;17;-0,003;0,2625153660774231;-1,3517848048606008e-10;0,9749999993162691;0"
"2025-03-30;18;-0,0022;0,1684221625328064;4,3653754099318116e-10;0,9749999997528067;0"
"2025-03-30;19;2e-05;0,1641121506690979;2,254512260459939e-10;0,974999999978258;0"
"2025-03-30;20;0,02546;0,22080537676811218;-0,1953323275295738;0,7796676724486843;0"
"2025-03-30;21;0,03501;0,39125776290893555;-0,3912577628524804;0,388409909596204;0"
"2025-03-30;22;0,02563;0,38840991258621216;-0,38840990955810184;3,810223124417305e-11;0"
"2025-03-30;23;0,01063;0,4081695079803467;0,2833260595834323;0,2833260596215345;0"
"2025-03-30;24;0,0505;0,28332605957984924;-0,28332605956635265;5,518188633434093e-11;0"
"2025-03-31;1;0,00065;0,3171677589416504;0,8473041476847096;0,8473041477398916;0"
"2025-03-31;2;0,002;0,4047963619232178;-0,40479636150559706;0,4425077862342945;0"
"2025-03-31;3;0,003;0,37134212255477905;-0,3713421223183305;0,07116566391596398;0"
"2025-03-31;4;0,00065;0,18309086561203003;0,2814729214217322;0,3526385853376962;0"
